name,category,lat,lng,distance,house_id
경암동철길마을,가볼만한곳,35.981300930084565,126.73620910230106,938,54
군산짬뽕특화거리,가볼만한곳,35.9874401730557,126.713815215738,1239,54
군산근대화거리,가볼만한곳,35.99015200138156,126.71194127370222,1543,54
옛군산세관,가볼만한곳,35.991075870642184,126.7112359403672,1656,54
경암동철길마을 관광안내소,가볼만한곳,35.981383994771,126.737099216136,1018,54
군산근대미술관,가볼만한곳,35.98995301457076,126.71277038195265,1470,54
군산근대건축관,가볼만한곳,35.9893398034217,126.714123294154,1332,54
말랭이마을 스탬프투어,가볼만한곳,35.9864459798514,126.704832282409,1956,54
시간여행마을 관광안내소,가볼만한곳,35.9900903188528,126.713657044939,1416,54
군산시간여행 관광안내소,가볼만한곳,35.987562046642225,126.71126870566178,1450,54
조선은행,가볼만한곳,35.9892535183954,126.714221192099,1319,54
우체통거리,가볼만한곳,35.9859964914028,126.711970794777,1325,54
순대국밥거리,가볼만한곳,35.9838076419368,126.720070123366,556,54
군산 구 제일사료주식회사 공장,가볼만한곳,35.9889809823018,126.71596542147,1178,54
군산구불 6-1길(탁류길),가볼만한곳,35.987205069634996,126.71085749163336,1468,54
경암동1 주차장,주차장,35.9809600656406,126.728843212103,295,54
군산터미널 공영주차장,주차장,35.9793916887685,126.724783710604,306,54
희희호호아트센터 주차장,주차장,35.97871634593,126.725037751133,374,54
주차장,주차장,35.9789963529081,126.729275707244,457,54
중앙동3 주차장,주차장,35.9834938640724,126.720779792388,484,54
임시공영주차장(흥남동5),주차장,35.9807504400153,126.720749539295,480,54
경암동4 주차장,주차장,35.9799307772847,126.732825140724,671,54
우풍주차장,주차장,35.9846115900498,126.72086456448,532,54
중앙동2 주차장,주차장,35.9850800311277,126.720778639618,568,54
이마트군산점 주차장2,주차장,35.9818601080501,126.734761318678,805,54
이마트 군산점 주차장,주차장,35.9824314253575,126.733511956938,693,54
역전유료주차장,주차장,35.9797729843658,126.720526786243,540,54
이마트군산점 주차장1,주차장,35.9825745455086,126.733432747646,687,54
노외공영주차장,주차장,35.9813320040266,126.719705191571,558,54
동부시장 공영주차장(경암동),주차장,35.9756919013222,126.729841366785,789,54
이마트 군산점,마트,35.98284660385269,126.73500861752936,863,55
노브랜드 군산미장점,마트,35.964300260850976,126.72349801919995,1970,55
진포마트,마트,35.9731249307333,126.721840764369,1036,55
더탑마트,마트,35.9774854873357,126.715851386631,1002,55
와이식자재마트 조촌점,마트,35.9768498204174,126.741214471654,1528,55
Y식자재마트 군산수송점,마트,35.97008515037704,126.71420603151881,1667,55
코렉스마트 1호점,마트,35.9910060745605,126.708461567816,1833,55
자유로마트 법원점,마트,35.969931939935,126.739963188867,1868,55
이마트에브리데이 상품공급점 두별마트,마트,35.9746117450178,126.74358892675,1825,55
마트24주유소,마트,35.9766318509852,126.732641116801,876,55
화진마트,마트,35.97815921957206,126.7179778370611,799,55
유통할인마트,마트,35.97910067438628,126.72442768820692,334,55
동원연탄할인마트,마트,35.977397018444414,126.72194330510672,601,55
굿마트,마트,35.9757195311827,126.729304637483,775,55
군산밧데리할인마트,마트,35.9745270178802,126.732843352101,1060,55
경암동철길마을,가볼만한곳,35.981300930084565,126.73620910230106,969,55
군산짬뽕특화거리,가볼만한곳,35.9874401730557,126.713815215738,1214,55
군산근대화거리,가볼만한곳,35.99015200138156,126.71194127370222,1521,55
옛군산세관,가볼만한곳,35.991075870642184,126.7112359403672,1633,55
경암동철길마을 관광안내소,가볼만한곳,35.981383994771,126.737099216136,1049,55
군산근대미술관,가볼만한곳,35.98995301457076,126.71277038195265,1448,55
군산근대건축관,가볼만한곳,35.9893398034217,126.714123294154,1310,55
말랭이마을 스탬프투어,가볼만한곳,35.9864459798514,126.704832282409,1927,55
시간여행마을 관광안내소,가볼만한곳,35.9900903188528,126.713657044939,1395,55
군산시간여행 관광안내소,가볼만한곳,35.987562046642225,126.71126870566178,1424,55
조선은행,가볼만한곳,35.9892535183954,126.714221192099,1297,55
우체통거리,가볼만한곳,35.9859964914028,126.711970794777,1297,55
순대국밥거리,가볼만한곳,35.9838076419368,126.720070123366,529,55
군산 구 제일사료주식회사 공장,가볼만한곳,35.9889809823018,126.71596542147,1157,55
군산구불 6-1길(탁류길),가볼만한곳,35.987205069634996,126.71085749163336,1441,55
경암동1 주차장,주차장,35.9809600656406,126.728843212103,323,55
군산터미널 공영주차장,주차장,35.9793916887685,126.724783710604,294,55
희희호호아트센터 주차장,주차장,35.97871634593,126.725037751133,365,55
주차장,주차장,35.9789963529081,126.729275707244,476,55
중앙동3 주차장,주차장,35.9834938640724,126.720779792388,456,55
임시공영주차장(흥남동5),주차장,35.9807504400153,126.720749539295,449,55
우풍주차장,주차장,35.9846115900498,126.72086456448,508,55
중앙동2 주차장,주차장,35.9850800311277,126.720778639618,546,55
역전유료주차장,주차장,35.9797729843658,126.720526786243,510,55
경암동4 주차장,주차장,35.9799307772847,126.732825140724,699,55
노외공영주차장,주차장,35.9813320040266,126.719705191571,526,55
이마트군산점 주차장2,주차장,35.9818601080501,126.734761318678,836,55
이마트 군산점 주차장,주차장,35.9824314253575,126.733511956938,725,55
이마트군산점 주차장1,주차장,35.9825745455086,126.733432747646,719,55
동부시장 공영주차장(경암동),주차장,35.9756919013222,126.729841366785,801,55
이마트 군산점,마트,35.98284660385269,126.73500861752936,701,56
롯데마트 군산점,마트,35.9648100448134,126.716411195393,1920,56
노브랜드 군산미장점,마트,35.964300260850976,126.72349801919995,1673,56
와이식자재마트 조촌점,마트,35.9768498204174,126.741214471654,1103,56
진포마트,마트,35.9731249307333,126.721840764369,902,56
자유로마트 법원점,마트,35.969931939935,126.739963188867,1372,56
더탑마트,마트,35.9774854873357,126.715851386631,1209,56
Y식자재마트 군산수송점,마트,35.97008515037704,126.71420603151881,1651,56
군산농협 로컬푸드직매장&하나로마트,마트,35.9645562839993,126.736344625185,1693,56
이마트에브리데이 상품공급점 두별마트,마트,35.9746117450178,126.74358892675,1375,56
오픈박스 군산점,마트,35.9652577892755,126.7151978906291,1949,56
마트24주유소,마트,35.9766318509852,126.732641116801,384,56
군산밧데리할인마트,마트,35.9745270178802,126.732843352101,565,56
ABC마트 KM군산롯데아울렛점,마트,35.97623529588032,126.73918745085629,942,56
굿마트,마트,35.9757195311827,126.729304637483,326,56
경암동철길마을,가볼만한곳,35.981300930084565,126.73620910230106,698,56
군산짬뽕특화거리,가볼만한곳,35.9874401730557,126.713815215738,1693,56
경암동철길마을 관광안내소,가볼만한곳,35.981383994771,126.737099216136,775,56
군산근대미술관,가볼만한곳,35.98995301457076,126.71277038195265,1938,56
군산근대건축관,가볼만한곳,35.9893398034217,126.714123294154,1802,56
시간여행마을 관광안내소,가볼만한곳,35.9900903188528,126.713657044939,1888,56
군산시간여행 관광안내소,가볼만한곳,35.987562046642225,126.71126870566178,1893,56
조선은행,가볼만한곳,35.9892535183954,126.714221192099,1789,56
우체통거리,가볼만한곳,35.9859964914028,126.711970794777,1752,56
순대국밥거리,가볼만한곳,35.9838076419368,126.720070123366,1000,56
군산 구 제일사료주식회사 공장,가볼만한곳,35.9889809823018,126.71596542147,1652,56
군산구불 6-1길(탁류길),가볼만한곳,35.987205069634996,126.71085749163336,1904,56
도시재생숲,가볼만한곳,35.9859389658691,126.720804444551,1105,56
현대꽃식물원,가볼만한곳,35.9789066989972,126.751137019189,1980,56
경포천,가볼만한곳,35.9673244077538,126.723324506488,1364,56
주차장,주차장,35.9789963529081,126.729275707244,38,56
경암동1 주차장,주차장,35.9809600656406,126.728843212103,256,56
군산터미널 공영주차장,주차장,35.9793916887685,126.724783710604,404,56
경암동4 주차장,주차장,35.9799307772847,126.732825140724,357,56
희희호호아트센터 주차장,주차장,35.97871634593,126.725037751133,373,56
동부시장 공영주차장(경암동),주차장,35.9756919013222,126.729841366785,334,56
경암동2 주차장,주차장,35.9759659844845,126.72829261257,309,56
경암동3 주차장,주차장,35.9754042911304,126.728591681505,365,56
경장교회 주차장,주차장,35.9753260057663,126.731852768025,441,56
이마트 군산점 주차장,주차장,35.9824314253575,126.733511956938,572,56
이마트군산점 주차장2,주차장,35.9818601080501,126.734761318678,615,56
이마트군산점 주차장1,주차장,35.9825745455086,126.733432747646,579,56
조촌동2 주차장,주차장,35.9735344252256,126.729077049465,568,56
장미빌딩주차장,주차장,35.9738501140607,126.725226480682,641,56
화물전용 군산시 임시주차장,주차장,35.9834654619324,126.736924874203,878,56
이마트 군산점,마트,35.98284660385269,126.73500861752936,1044,57
롯데마트 군산점,마트,35.9648100448134,126.716411195393,1573,57
노브랜드 군산미장점,마트,35.964300260850976,126.72349801919995,1352,57
진포마트,마트,35.9731249307333,126.721840764369,563,57
Y식자재마트 군산수송점,마트,35.97008515037704,126.71420603151881,1324,57
와이식자재마트 조촌점,마트,35.9768498204174,126.741214471654,1299,57
더탑마트,마트,35.9774854873357,126.715851386631,1000,57
자유로마트 법원점,마트,35.969931939935,126.739963188867,1373,57
군산농협 로컬푸드직매장&하나로마트,마트,35.9645562839993,126.736344625185,1550,57
오픈박스 군산점,마트,35.9652577892755,126.7151978906291,1603,57
이마트에브리데이 상품공급점 두별마트,마트,35.9746117450178,126.74358892675,1521,57
삼촌네슈퍼마켓 중앙점,마트,35.9610461991285,126.718972088378,1823,57
마트24주유소,마트,35.9766318509852,126.732641116801,526,57
군산밧데리할인마트,마트,35.9745270178802,126.732843352101,573,57
군산엑스마트,마트,35.9678635567656,126.732156272194,1041,57
경암동철길마을,가볼만한곳,35.981300930084565,126.73620910230106,1018,57
군산짬뽕특화거리,가볼만한곳,35.9874401730557,126.713815215738,1713,57
경암동철길마을 관광안내소,가볼만한곳,35.981383994771,126.737099216136,1091,57
군산근대미술관,가볼만한곳,35.98995301457076,126.71277038195265,1984,57
군산근대건축관,가볼만한곳,35.9893398034217,126.714123294154,1855,57
시간여행마을 관광안내소,가볼만한곳,35.9900903188528,126.713657044939,1946,57
군산시간여행 관광안내소,가볼만한곳,35.987562046642225,126.71126870566178,1887,57
조선은행,가볼만한곳,35.9892535183954,126.714221192099,1842,57
우체통거리,가볼만한곳,35.9859964914028,126.711970794777,1726,57
순대국밥거리,가볼만한곳,35.9838076419368,126.720070123366,1042,57
군산 구 제일사료주식회사 공장,가볼만한곳,35.9889809823018,126.71596542147,1724,57
군산구불 6-1길(탁류길),가볼만한곳,35.987205069634996,126.71085749163336,1889,57
도시재생숲,가볼만한곳,35.9859389658691,126.720804444551,1210,57
경포천,가볼만한곳,35.9673244077538,126.723324506488,1033,57
당산제,가볼만한곳,35.9833886901751,126.726769101825,798,57
경암동2 주차장,주차장,35.9759659844845,126.72829261257,134,57
주차장,주차장,35.9789963529081,126.729275707244,381,57
군산터미널 공영주차장,주차장,35.9793916887685,126.724783710604,400,57
희희호호아트센터 주차장,주차장,35.97871634593,126.725037751133,323,57
경암동3 주차장,주차장,35.9754042911304,126.728591681505,181,57
동부시장 공영주차장(경암동),주차장,35.9756919013222,126.729841366785,277,57
조촌동2 주차장,주차장,35.9735344252256,126.729077049465,357,57
장미빌딩주차장,주차장,35.9738501140607,126.725226480682,297,57
경암동1 주차장,주차장,35.9809600656406,126.728843212103,559,57
흥남동4 주차장,주차장,35.9742230601866,126.722803723553,423,57
경장교회 주차장,주차장,35.9753260057663,126.731852768025,463,57
경암동4 주차장,주차장,35.9799307772847,126.732825140724,681,57
이마트군산점 주차장2,주차장,35.9818601080501,126.734761318678,952,57
이마트 군산점 주차장,주차장,35.9824314253575,126.733511956938,918,57
임시공영주차장(흥남동5),주차장,35.9807504400153,126.720749539295,746,57
이마트 군산점,마트,35.98284660385269,126.73500861752936,694,58
동군산농협 하나로마트 로컬푸드직매장 디오션점,마트,35.98221742144542,126.75180856221762,942,58
와이식자재마트 조촌점,마트,35.9768498204174,126.741214471654,943,58
이마트에브리데이 상품공급점 두별마트,마트,35.9746117450178,126.74358892675,1195,58
자유로마트 법원점,마트,35.969931939935,126.739963188867,1718,58
구암식자재마트,마트,35.9832309768048,126.741827903365,232,58
마트24주유소,마트,35.9766318509852,126.732641116801,1286,58
다담식자재마트 군산점,마트,35.9760973702879,126.745041027217,1057,58
ABC마트 KM군산롯데아울렛점,마트,35.97623529588032,126.73918745085629,1041,58
노마진펫마트 군산점,마트,35.979198455473544,126.73790147384244,776,58
ABC마트 ST군산롯데아울렛점,마트,35.97616451564101,126.73937949864012,1044,58
구암제일마트,마트,35.9839669671711,126.742099395812,150,58
미소정육마트,마트,35.98668368767092,126.74439374859129,257,58
해피마트,마트,35.9866467633587,126.744406065628,255,58
가자마트 세풍점,마트,35.9841196303875,126.742684381427,143,58
경암동철길마을,가볼만한곳,35.981300930084565,126.73620910230106,692,58
경암동철길마을 관광안내소,가볼만한곳,35.981383994771,126.737099216136,626,58
순대국밥거리,가볼만한곳,35.9838076419368,126.720070123366,1992,58
현대꽃식물원,가볼만한곳,35.9789066989972,126.751137019189,1082,58
도시재생숲,가볼만한곳,35.9859389658691,126.720804444551,1920,58
당산제,가볼만한곳,35.9833886901751,126.726769101825,1397,58
구암동산,가볼만한곳,35.9867713084798,126.741961636667,161,58
경포천,가볼만한곳,35.9803720887856,126.727088860018,1459,58
토성산,가볼만한곳,35.9675662959355,126.743780221625,1975,58
장군봉,가볼만한곳,35.97429976358797,126.75428364606441,1644,58
3.1운동성역지,가볼만한곳,35.986254809630424,126.74317867069885,143,58
매미산,가볼만한곳,35.97145846558517,126.74450049002651,1553,58
구암산,가볼만한곳,35.987480200488065,126.74262467749102,244,58
개정저수지,가볼만한곳,35.972535964537485,126.75734359863256,1976,58
금성고개,가볼만한곳,35.9731472841672,126.751753804037,1607,58
31운동기념관 공영주차장,주차장,35.9860906628978,126.741861834498,87,58
군산3.1운동100주년기념관 주차장,주차장,35.9860906628978,126.741861834498,87,58
카페미곡창고 스퀘어3.5 주차장,주차장,35.9859375207123,126.745266636792,295,58
페이퍼코리아 주차장,주차장,35.9818304466321,126.742660765886,390,58
구암동3 주차장,주차장,35.9879166335867,126.743155542235,303,58
주차장,주차장,35.9863842511436,126.738847997426,315,58
화물전용 군산시 임시주차장,주차장,35.9834654619324,126.736924874203,508,58
이마트군산점 주차장2,주차장,35.9818601080501,126.734761318678,763,58
이마트 군산점 주차장,주차장,35.9824314253575,126.733511956938,836,58
이마트군산점 주차장1,주차장,35.9825745455086,126.733432747646,837,58
임시공영주차장,주차장,35.976944521951,126.743767654753,941,58
군산금빛초등학교 주차장,주차장,35.9792693479814,126.742757784567,673,58
롯데몰 군산점 주차장,주차장,35.97640173446401,126.73988431341238,1009,58
경암동4 주차장,주차장,35.9799307772847,126.732825140724,1027,58
경암동1 주차장,주차장,35.9809600656406,126.728843212103,1288,58
동군산농협 하나로마트 로컬푸드직매장 디오션점,마트,35.98221742144542,126.75180856221762,1537,59
현대마트,마트,35.9792097416658,126.751246947768,1826,59
현대홈마트,마트,35.9790063010184,126.750493604315,1885,59
미소정육마트,마트,35.98668368767092,126.74439374859129,1823,59
해피마트,마트,35.9866467633587,126.744406065628,1823,59
군산역 관광안내소,가볼만한곳,35.9993704816245,126.759728017523,837,59
현대꽃식물원,가볼만한곳,35.9789066989972,126.751137019189,1859,59
여수매골,가볼만한곳,35.9818571126806,126.769991290718,1316,59
3.1운동성역지,가볼만한곳,35.986254809630424,126.74317867069885,1942,59
구암산,가볼만한곳,35.987480200488065,126.74262467749102,1946,59
백릉 채만식선생문학비,가볼만한곳,36.0084441843005,126.757544185068,1853,59
요동지,가볼만한곳,36.00919182905966,126.76230932180654,1863,59
내흥소류지,가볼만한곳,35.997083101094184,126.76608426760794,573,59
큰골,가볼만한곳,36.0058146619624,126.773351288715,1739,59
내흥동패총,가볼만한곳,36.0042437860164,126.755440786441,1493,59
기적지,가볼만한곳,36.003505224270754,126.76330132384076,1230,59
곰냉기골,가볼만한곳,35.993554179665,126.769500428731,569,59
서당골,가볼만한곳,36.0014945207677,126.776424801476,1551,59
황새머리산,가볼만한곳,35.9974382305917,126.772195222521,973,59
원충량제,가볼만한곳,35.979755386958814,126.77090882945325,1561,59
군산역 유료주차장,주차장,35.9982844598504,126.759709130381,728,59
주차장,주차장,35.9997622037595,126.759571557023,883,59
채만식문학관주차장,주차장,36.0077585447086,126.75719577738,1790,59
카페미곡창고 스퀘어3.5 주차장,주차장,35.9859375207123,126.745266636792,1781,59
군산장애인체육관 주차장,주차장,36.0092763090055,126.75813396099,1928,59
구암동3 주차장,주차장,35.9879166335867,126.743155542235,1887,59
구암동1 주차장,주차장,35.9776032447621,126.751877339275,1941,59
쏘카존 군산역 주차장,주차장,35.998239442974,126.759731448263,723,59
내흥7LH아파트 지하주차장 1층 민방위대피소,주차장,35.9963053956021,126.757044567271,713,59
구암동 현대아파트 2차 지하주차장 1층 민방위대피소,주차장,35.9790416898616,126.751478104981,1829,59
자유로마트 법원점,마트,35.969931939935,126.739963188867,1618,60
군산농협 로컬푸드직매장&하나로마트,마트,35.9645562839993,126.736344625185,1827,60
와이식자재마트 조촌점,마트,35.9768498204174,126.741214471654,1951,60
이마트에브리데이 상품공급점 두별마트,마트,35.9746117450178,126.74358892675,1625,60
피씨마트,마트,35.9647226017294,126.750050764686,591,60
금호마트,마트,35.9644277295412,126.750403117948,559,60
다담식자재마트 군산점,마트,35.9760973702879,126.745041027217,1657,60
명궁마트,마트,35.96317609613584,126.74534308415339,1026,60
금호마트,마트,35.9626901800078,126.745272587296,1041,60
금정마트,마트,35.9698989532386,126.738056386056,1777,60
자유로마트 제일고점,마트,35.9746292737011,126.745047965935,1534,60
킹마트,마트,35.96657268065105,126.7356760740621,1901,60
두별마트,마트,35.9746623275277,126.743641982482,1625,60
자유로마트 세경점,마트,35.9736422598768,126.743702934304,1545,60
현대마트,마트,35.9792097416658,126.751246947768,1703,60
이영춘가옥,가볼만한곳,35.9710008829778,126.759893837461,781,60
군산구불 4길(구슬뫼길),가볼만한곳,35.95269328712865,126.75198186060624,1373,60
현대꽃식물원,가볼만한곳,35.9789066989972,126.751137019189,1674,60
토성산,가볼만한곳,35.9675662959355,126.743780221625,1206,60
장군봉,가볼만한곳,35.97429976358797,126.75428364606441,1109,60
통매산,가볼만한곳,35.9596613764977,126.739928132175,1596,60
매미산,가볼만한곳,35.97145846558517,126.74450049002651,1338,60
군산토기,가볼만한곳,35.963627535881,126.750453305145,563,60
개정저수지,가볼만한곳,35.972535964537485,126.75734359863256,895,60
당뫼산,가볼만한곳,35.94911784622403,126.75627027085683,1705,60
금성고개,가볼만한곳,35.9731472841672,126.751753804037,1056,60
논저리골,가볼만한곳,35.9712383527485,126.75609253451,750,60
아촌저수지,가볼만한곳,35.97489002505427,126.77112135360166,1745,60
충량저수지,가볼만한곳,35.9719518424578,126.77198685936253,1616,60
뚱뫼산,가볼만한곳,35.94913289027873,126.75613389398055,1703,60
월명종합경기장 주차장3,주차장,35.9645589281946,126.749355082958,654,60
군산간호대학교 주차장,주차장,35.9705320036087,126.759775519968,729,60
개정동2 주차장,주차장,35.9624636711765,126.748980357621,723,60
월명종합경기장 주차장4,주차장,35.9661878893531,126.749128211307,700,60
월명종합경기장 주차장2,주차장,35.9635544394049,126.748249676569,760,60
월명종합경기장 주차장,주차장,35.9632211002679,126.745740918445,990,60
군산시청 주차장,주차장,35.9680684468282,126.736776406104,1832,60
임시공영주차장,주차장,35.976944521951,126.743767654753,1803,60
아리울웨딩 주차장,주차장,35.9634246957127,126.738157587126,1668,60
조촌동1 주차장,주차장,35.9757784846802,126.742999732428,1754,60
구암동1 주차장,주차장,35.9776032447621,126.751877339275,1516,60
조촌동9 주차장,주차장,35.974083259453,126.740903079804,1772,60
조촌동10 주차장,주차장,35.968732898065,126.737297484698,1804,60
조촌동8 주차장,주차장,35.9650023909909,126.737575906117,1717,60
버거킹 군산조촌DT점 주차장,주차장,35.966361194455,126.735405167129,1923,60
롯데마트 군산점,마트,35.9648100448134,126.716411195393,752,61
노브랜드 군산미장점,마트,35.964300260850976,126.72349801919995,858,61
이마트 군산점,마트,35.98284660385269,126.73500861752936,1924,61
Y식자재마트 군산수송점,마트,35.97008515037704,126.71420603151881,467,61
오픈박스 군산점,마트,35.9652577892755,126.7151978906291,752,61
진포마트,마트,35.9731249307333,126.721840764369,319,61
더탑마트,마트,35.9774854873357,126.715851386631,759,61
삼촌네슈퍼마켓 중앙점,마트,35.9610461991285,126.718972088378,1127,61
이마트에브리데이 나운동점,마트,35.9613794499908,126.700624417906,1999,61
군산농협 로컬푸드직매장&하나로마트,마트,35.9645562839993,126.736344625185,1713,61
나이스마트 나운점,마트,35.9686678158413,126.701741032569,1599,61
자유로마트 법원점,마트,35.969931939935,126.739963188867,1878,61
ABC마트 ST군산수송점,마트,35.9673630808363,126.715200307783,558,61
마트24주유소,마트,35.9766318509852,126.732641116801,1353,61
마트911 수송점,마트,35.9702049265701,126.719516142625,114,61
경암동철길마을,가볼만한곳,35.981300930084565,126.73620910230106,1899,61
군산짬뽕특화거리,가볼만한곳,35.9874401730557,126.713815215738,1865,61
경암동철길마을 관광안내소,가볼만한곳,35.981383994771,126.737099216136,1970,61
월명산,가볼만한곳,35.98252204742429,126.70265581907687,1950,61
군산시간여행 관광안내소,가볼만한곳,35.987562046642225,126.71126870566178,1950,61
호남식물원,가볼만한곳,35.9587248150662,126.71485442933,1439,61
우체통거리,가볼만한곳,35.9859964914028,126.711970794777,1766,61
순대국밥거리,가볼만한곳,35.9838076419368,126.720070123366,1400,61
군산 구 제일사료주식회사 공장,가볼만한곳,35.9889809823018,126.71596542147,1993,61
군산구불 6-1길(탁류길),가볼만한곳,35.987205069634996,126.71085749163336,1928,61
도시재생숲,가볼만한곳,35.9859389658691,126.720804444551,1641,61
경포천,가볼만한곳,35.9673244077538,126.723324506488,569,61
당산제,가볼만한곳,35.9833886901751,126.726769101825,1514,61
구군산부윤관사,가볼만한곳,35.9845391045588,126.707092614364,1838,61
경포천,가볼만한곳,35.9803720887856,126.727088860018,1241,61
수송동2 주차장,주차장,35.9728764980822,126.71887916207,187,61
임시공영주차장,주차장,35.9694503713334,126.716736069211,295,61
동서주차장,주차장,35.9735122227602,126.71634902849,362,61
수송동3 주차장,주차장,35.9725433554901,126.715190571276,390,61
흥남동4 주차장,주차장,35.9742230601866,126.722803723553,466,61
군산수송공원 주차장,주차장,35.9667337110942,126.72043527476,508,61
좋은빌딩 주차장,주차장,35.9667286536898,126.716741356524,543,61
롯데마트 군산점 주차장,주차장,35.9649107252669,126.716683550696,734,61
모나코빌딩 주차장,주차장,35.9667273125474,126.716173745731,566,61
수송동4 주차장,주차장,35.9661170991887,126.714242503958,720,61
청담회집 본점 주차장,주차장,35.9630581275175,126.71836078773,906,61
장미빌딩주차장,주차장,35.9738501140607,126.725226480682,617,61
흥남동3 주차장,주차장,35.9785467953522,126.715705657334,873,61
수송공원삼성쉐르빌아파트 P3지하주차장,주차장,35.9658059702203,126.724562579863,769,61
미원광장 공영주차장,주차장,35.9790590383293,126.715850181368,922,61
롯데마트 군산점,마트,35.9648100448134,126.716411195393,900,62
노브랜드 군산미장점,마트,35.964300260850976,126.72349801919995,921,62
이마트 군산점,마트,35.98284660385269,126.73500861752936,1763,62
Y식자재마트 군산수송점,마트,35.97008515037704,126.71420603151881,611,62
오픈박스 군산점,마트,35.9652577892755,126.7151978906291,907,62
진포마트,마트,35.9731249307333,126.721840764369,159,62
더탑마트,마트,35.9774854873357,126.715851386631,715,62
삼촌네슈퍼마켓 중앙점,마트,35.9610461991285,126.718972088378,1248,62
군산농협 로컬푸드직매장&하나로마트,마트,35.9645562839993,126.736344625185,1667,62
자유로마트 법원점,마트,35.969931939935,126.739963188867,1777,62
와이식자재마트 조촌점,마트,35.9768498204174,126.741214471654,1941,62
나이스마트 나운점,마트,35.9686678158413,126.701741032569,1733,62
ABC마트 ST군산수송점,마트,35.9673630808363,126.715200307783,718,62
마트24주유소,마트,35.9766318509852,126.732641116801,1202,62
마트왕식자재마트,마트,35.9702380367073,126.726046112164,550,62
경암동철길마을,가볼만한곳,35.981300930084565,126.73620910230106,1741,62
군산짬뽕특화거리,가볼만한곳,35.9874401730557,126.713815215738,1790,62
경암동철길마을 관광안내소,가볼만한곳,35.981383994771,126.737099216136,1812,62
군산근대건축관,가볼만한곳,35.9893398034217,126.714123294154,1982,62
월명산,가볼만한곳,35.98252204742429,126.70265581907687,1970,62
군산시간여행 관광안내소,가볼만한곳,35.987562046642225,126.71126870566178,1892,62
조선은행,가볼만한곳,35.9892535183954,126.714221192099,1970,62
호남식물원,가볼만한곳,35.9587248150662,126.71485442933,1581,62
우체통거리,가볼만한곳,35.9859964914028,126.711970794777,1708,62
순대국밥거리,가볼만한곳,35.9838076419368,126.720070123366,1285,62
군산 구 제일사료주식회사 공장,가볼만한곳,35.9889809823018,126.71596542147,1902,62
군산구불 6-1길(탁류길),가볼만한곳,35.987205069634996,126.71085749163336,1873,62
도시재생숲,가볼만한곳,35.9859389658691,126.720804444551,1521,62
경포천,가볼만한곳,35.9673244077538,126.723324506488,602,62
당산제,가볼만한곳,35.9833886901751,126.726769101825,1362,62
수송동2 주차장,주차장,35.9728764980822,126.71887916207,159,62
흥남동4 주차장,주차장,35.9742230601866,126.722803723553,306,62
임시공영주차장,주차장,35.9694503713334,126.716736069211,455,62
동서주차장,주차장,35.9735122227602,126.71634902849,396,62
장미빌딩주차장,주차장,35.9738501140607,126.725226480682,466,62
수송동3 주차장,주차장,35.9725433554901,126.715190571276,476,62
군산터미널 공영주차장,주차장,35.9793916887685,126.724783710604,885,62
희희호호아트센터 주차장,주차장,35.97871634593,126.725037751133,829,62
군산수송공원 주차장,주차장,35.9667337110942,126.72043527476,610,62
흥남동3 주차장,주차장,35.9785467953522,126.715705657334,821,62
조촌동2 주차장,주차장,35.9735344252256,126.729077049465,790,62
미원광장 공영주차장,주차장,35.9790590383293,126.715850181368,864,62
롯데마트 군산점 주차장,주차장,35.9649107252669,126.716683550696,880,62
수송동4 주차장,주차장,35.9661170991887,126.714242503958,879,62
좋은빌딩 주차장,주차장,35.9667286536898,126.716741356524,696,62
롯데마트 군산점,마트,35.9648100448134,126.716411195393,883,63
노브랜드 군산미장점,마트,35.964300260850976,126.72349801919995,925,63
이마트 군산점,마트,35.98284660385269,126.73500861752936,1789,63
Y식자재마트 군산수송점,마트,35.97008515037704,126.71420603151881,582,63
오픈박스 군산점,마트,35.9652577892755,126.7151978906291,887,63
진포마트,마트,35.9731249307333,126.721840764369,186,63
더탑마트,마트,35.9774854873357,126.715851386631,704,63
삼촌네슈퍼마켓 중앙점,마트,35.9610461991285,126.718972088378,1239,63
군산농협 로컬푸드직매장&하나로마트,마트,35.9645562839993,126.736344625185,1689,63
자유로마트 법원점,마트,35.969931939935,126.739963188867,1806,63
와이식자재마트 조촌점,마트,35.9768498204174,126.741214471654,1971,63
나이스마트 나운점,마트,35.9686678158413,126.701741032569,1703,63
ABC마트 ST군산수송점,마트,35.9673630808363,126.715200307783,694,63
마트24주유소,마트,35.9766318509852,126.732641116801,1232,63
마트911 수송점,마트,35.9702049265701,126.719516142625,225,63
경암동철길마을,가볼만한곳,35.981300930084565,126.73620910230106,1768,63
군산짬뽕특화거리,가볼만한곳,35.9874401730557,126.713815215738,1786,63
경암동철길마을 관광안내소,가볼만한곳,35.981383994771,126.737099216136,1840,63
군산근대건축관,가볼만한곳,35.9893398034217,126.714123294154,1979,63
월명산,가볼만한곳,35.98252204742429,126.70265581907687,1949,63
군산시간여행 관광안내소,가볼만한곳,35.987562046642225,126.71126870566178,1884,63
조선은행,가볼만한곳,35.9892535183954,126.714221192099,1968,63
호남식물원,가볼만한곳,35.9587248150662,126.71485442933,1566,63
우체통거리,가볼만한곳,35.9859964914028,126.711970794777,1700,63
순대국밥거리,가볼만한곳,35.9838076419368,126.720070123366,1290,63
